Sample ID,Pressure (PSI),Welding Time (ms),Angle (Deg),Force (N),Current (A),Thickness A (mm),Thickness B (mm),Material,PullTest (N),NuggetDiameter (mm),Category,Comments
35,60,1000,0,76.98,3094.08,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,76.93,3116.79,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,76.89,3059.99,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,76.89,3065.04,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,76.95,3207.63,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,77,3211.91,0.629,0.632,SS,3215,4.48,Good,
35,60,1000,0,77.05,3115.14,0.629,0.632,SS,3215,4.48,Good,
36,60,1000,0,77.07,1568.3,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.1,2591.29,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.12,2807.3,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.15,3182.32,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.17,2867.91,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.19,3085.73,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.21,3055.49,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.26,3385.03,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.32,2997.52,0.647,0.638,SS,3608.1,4.02,Good,
36,60,1000,0,77.37,3176.92,0.647,0.638,SS,3608.1,4.02,Good,
37,60,1000,0,77.37,1350.25,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.35,3060.55,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.34,2830.48,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.31,3131.66,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.3,2940.75,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.28,3580.6,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.27,3062.23,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.26,3229,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.27,3027.21,0.642,0.642,SS,3327.9,3.72,Good,
37,60,1000,0,77.29,3591.63,0.642,0.642,SS,3327.9,3.72,Good,
38,60,1000,0,77.25,1709.96,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.22,2537.63,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.19,2818.3,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.16,2901.3,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.13,3242.29,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.1,3277.64,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.07,3041.95,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.06,3095.75,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.1,3249.71,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.14,3376.89,0.644,0.639,SS,3270.8,4.4,Good,
38,60,1000,0,77.18,3085.18,0.644,0.639,SS,3270.8,4.4,Good,
39,60,1000,0,77.17,1423.42,0.638,0.627,SS,3145.4,3.88,Good,
39,60,1000,0,77.14,3447.46,0.638,0.627,SS,3145.4,3.88,Good,
40,60,1000,0,77.1,1643.28,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77.06,1859.34,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77.02,2622.3,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,76.98,2852.27,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,76.95,3084.62,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,76.97,3217.26,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,76.98,2964.63,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77,3074.01,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77.01,3134.95,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77.02,3336.93,0.637,0.626,SS,3256.1,4.57,Good,
40,60,1000,0,77.04,2992.93,0.637,0.626,SS,3256.1,4.57,Good,
41,60,1000,0,77,1024.3,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.95,2343.11,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.91,3127.26,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.87,2963.47,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.85,3020.95,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.87,2930.79,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.92,3291.78,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,76.96,3131.11,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,77.01,3088.52,0.642,0.635,SS,3385.3,4.42,Good,
41,60,1000,0,77.05,3012.4,0.642,0.635,SS,3385.3,4.42,Good,
42,60,1000,0,77.05,1470.96,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.03,2281.37,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.02,3080.71,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.01,2722.7,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.01,2935.48,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.01,2929.03,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.01,3369.24,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.01,2850.46,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.06,3062.23,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.11,2930.79,0.644,0.645,SS,3394.2,4.3,Good,
42,60,1000,0,77.15,3424.44,0.644,0.645,SS,3394.2,4.3,Good,
43,60,1000,0,77.16,1543.98,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.17,1821.96,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.18,2545.08,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.18,3291.78,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.18,3084.62,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.19,2997.52,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.2,2930.79,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.25,3434.47,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.3,3192.58,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.35,3066.73,0.639,0.634,SS,3391.8,4.24,Good,
43,60,1000,0,77.39,2983.72,0.639,0.634,SS,3391.8,4.24,Good,
44,60,1000,0,77.38,1447.39,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.37,2450.74,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.37,2907.81,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.37,3104.07,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.37,2823.18,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.38,2882.27,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.39,3096.31,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.43,3222.07,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.46,2906.63,0.624,0.624,SS,3232.2,4.12,Good,
44,60,1000,0,77.5,2962.31,0.624,0.624,SS,3232.2,4.12,Good,
45,60,1000,0,77.49,1262.02,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.47,1584.66,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.45,2427.47,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.44,2799.32,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.43,2812.8,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.42,3253.41,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.41,2792.55,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.41,3036.29,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.46,2961.15,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.5,3396.19,0.636,0.62,SS,3299.1,4.21,Good,
45,60,1000,0,77.53,2857.7,0.636,0.62,SS,3299.1,4.21,Good,
46,60,1000,0,77.54,1830.44,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.55,2447.93,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.55,3143.17,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.56,3444.47,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.56,2995.22,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.57,3088.52,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.58,3367.71,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.63,3580.12,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.69,3041.38,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.74,3133.85,0.63,0.631,SS,3158.6,3.65,Good,
46,60,1000,0,77.78,3348.76,0.63,0.631,SS,3158.6,3.65,Good,
47,60,1000,0,77.78,1623.27,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.79,1692.77,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.79,2440.9,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.79,2832.3,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.8,2790.09,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.8,3354.41,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.8,2852.27,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.83,3050.42,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.86,2877.49,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.89,3432.46,0.627,0.636,SS,3298.5,4.62,Good,
47,60,1000,0,77.92,2934.31,0.627,0.636,SS,3298.5,4.62,Good,
48,60,1000,0,77.9,855.98,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.88,1932.82,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.87,2536.95,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.85,2991.78,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.82,3235.92,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.79,2826.22,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.77,2930.2,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.81,3100.75,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.83,3347.22,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.85,2889.42,0.64,0.629,SS,3278.2,4.22,Good,
48,60,1000,0,77.87,3036.29,0.64,0.629,SS,3278.2,4.22,Good,
49,60,1000,0,77.87,1234.46,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.87,2591.95,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.86,2790.7,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.86,2838.37,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.85,2829.27,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.84,3358,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.84,3152.46,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.88,2991.2,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.92,2953.59,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.96,3375.87,0.656,0.64,SS,3245.9,3.8,Good,
49,60,1000,0,77.99,3300.65,0.656,0.64,SS,3245.9,3.8,Good,
50,60,1000,0,77.99,1170.08,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.98,1879.58,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.96,2461.95,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.94,2548.45,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.91,3246.53,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.9,2812.19,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.88,2979.1,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.89,2829.27,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.9,3408.33,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.91,2891.8,0.648,0.64,SS,3229.2,3.92,Good,
50,60,1000,0,77.92,3050.42,0.648,0.64,SS,3229.2,3.92,Good,
51,60,1000,0,77.88,795.58,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.85,1799.16,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.82,2337.23,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.79,2995.22,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.76,2640.6,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.72,2884.65,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.7,2849.86,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.74,3328.67,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.77,2821.35,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.8,3028.92,0.633,0.635,SS,3143,4.23,Good,
51,60,1000,0,77.83,2938.41,0.633,0.635,SS,3143,4.23,Good,
52,60,1000,0,77.82,1184.69,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.8,2131.7,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.78,2449.34,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.77,2973.32,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.75,2985.45,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.73,2792.55,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.71,2820.13,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.73,3171.5,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.74,3247.59,0.638,0.641,SS,3909.3,3.57,Good,
52,60,1000,0,77.75,2890.61,0.638,0.641,SS,3909.3,3.57,Good,
53,60,1000,0,83.72,1278.27,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,83.84,1672.33,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,83.95,2233.36,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.07,2095.08,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.2,2509.69,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.32,2218.68,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.44,2453.55,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.71,2257.87,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,84.96,2652.3,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,85.22,2325.42,0.638,0.635,SS,3353,3.84,Good,
53,60,1000,0,85.48,2510.37,0.638,0.635,SS,3353,3.84,Good,
54,60,1000,0,85.58,1079.88,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.68,1644.32,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.78,1995,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.88,2312.81,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.99,2124.43,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,86.1,2380.97,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,86.1,2260.16,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.95,2489.73,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.8,2270.79,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.65,2460.55,0.639,0.631,SS,3269.8,3.94,Good,
54,60,1000,0,85.49,2288.14,0.639,0.631,SS,3269.8,3.94,Good,
55,60,1000,0,83.32,1025.97,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,83.24,1526.05,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,83.16,2077.77,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,83.06,2113.88,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.97,2393.94,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.89,2154.98,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.88,2421.09,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.87,2302.38,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.85,2690.93,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.83,2368.66,0.637,0.637,SS,3311.1,3.71,Good,
55,60,1000,0,82.83,2442.31,0.637,0.637,SS,3311.1,3.71,Good,
56,80,1000,0,103.45,2362.11,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,103.36,2636.04,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,103.26,3535.64,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,103.16,3854.49,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,103.06,3426.44,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.94,3481.72,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.82,3840.63,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.72,4257.35,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.64,3549.23,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.57,3648.64,0.635,0.634,SS,3002.5,3.75,Good,
56,80,1000,0,102.48,3816.83,0.635,0.634,SS,3002.5,3.75,Good,
57,80,1000,0,102.37,1594.4,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,102.17,2809.13,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.98,3488.13,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.78,3075.69,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.58,3249.71,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.38,3634.94,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.22,4216.76,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,101.07,3555.05,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,100.92,3627.37,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,100.77,3622.62,0.638,0.636,SS,2948,3.38,Good,
57,80,1000,0,100.64,4348.49,0.638,0.636,SS,2948,3.38,Good,
58,80,1000,0,100.52,1709.96,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,100.36,2186.67,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,100.2,2825.01,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,100.04,3339.51,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.88,4014.06,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.72,3411.86,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.65,3505.35,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.58,3494.54,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.51,4236.29,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.43,3686.63,0.631,0.634,SS,2827.2,4.05,Good,
58,80,1000,0,99.36,3592.58,0.631,0.634,SS,2827.2,4.05,Good,
59,80,1000,0,99.28,2245.65,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,99.04,2858.3,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,98.81,3148.09,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,98.58,3414.38,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,98.36,3616.92,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,98.13,4320.71,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,97.95,3796.04,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,97.77,3605.49,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,97.59,3594.02,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,97.41,4281.52,0.637,0.631,SS,2997.7,4.05,Good,
59,80,1000,0,97.24,4058.8,0.637,0.631,SS,2997.7,4.05,Good,
60,80,1000,0,97.12,2035.11,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,97.01,2543.05,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.88,3039.12,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.74,3704.78,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.58,3971.42,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.42,3403.78,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.35,3514.17,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.35,3687.09,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.32,4306.36,0.631,0.64,SS,2946.9,3.73,Good,
60,80,1000,0,96.29,3615.49,0.631,0.64,SS,2946.9,3.73,Good,
61,80,1000,0,96.35,1630.67,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,96.77,1893.26,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,97.2,2814.64,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,97.63,3590.19,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,98.08,3053.23,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,98.53,3296.48,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,98.99,3425.94,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,99.45,4085.83,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,99.85,3447.46,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,100.27,3456.93,0.62,0.634,SS,2911.6,3.74,Good,
61,80,1000,0,100.69,3379.44,0.62,0.634,SS,2911.6,3.74,Good,
62,80,1000,0,100.91,1348.97,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.14,3099.08,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.39,3077.36,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.64,3154.64,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.92,3664.16,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,102.2,3920.42,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,102.21,3342.08,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,102.04,3432.46,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.87,3635.89,0.638,0.636,SS,2943.9,3.91,Good,
62,80,1000,0,101.69,4180.71,0.638,0.636,SS,2943.9,3.91,Good,
63,80,1000,0,101.5,1597.63,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,101.28,2899.52,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,101.06,3833.46,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.83,3562.78,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.59,3385.54,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.36,3368.22,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.12,3967.52,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.08,3865.19,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.05,3393.66,0.632,0.632,SS,3022.2,3.43,Good,
63,80,1000,0,100.02,3437.47,0.632,0.632,SS,3022.2,3.43,Good,
64,80,1000,0,100.04,1284.98,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,100.35,1996.72,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,100.67,3256.58,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,100.98,3210.31,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,101.29,3173.12,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,101.61,3169.33,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,101.92,3701.06,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,102.22,3740.81,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,102.53,3266.6,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,102.84,3350.3,0.639,0.639,SS,2978.6,3.39,Good,
64,80,1000,0,103.17,3526.87,0.639,0.639,SS,2978.6,3.39,Good,
65,80,1000,0,103.48,2207.8,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,103.8,2874.5,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,104.12,3802.38,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,104.45,3674.01,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,104.78,3385.03,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,105.11,3378.93,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,105.11,3839.29,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,105.1,4053.29,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,105.08,3398.22,0.642,0.642,SS,2931.9,3.53,Good,
65,80,1000,0,105.06,3469.84,0.642,0.642,SS,2931.9,3.53,Good,
66,80,1000,0,105.04,1757.57,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,105.01,3339.51,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,105,3102.97,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.97,3096.31,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.94,3154.09,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.91,3900.18,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.88,3583,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.85,3358,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.81,3340.54,0.628,0.63,SS,2618.5,3.19,Good,
66,80,1000,0,104.78,3866.08,0.628,0.63,SS,2618.5,3.19,Good,
67,80,1000,0,104.74,1206.27,0.634,0.617,SS,2756.7,3.42,Good,
67,80,1000,0,104.63,2017.29,0.634,0.617,SS,2756.7,3.42,Good,
67,80,1000,0,104.53,2717.01,0.634,0.617,SS,2756.7,3.42,Good,
67,80,1000,0,104.44,3043.08,0.634,0.617,SS,2756.7,3.42,Good,
